shipment_id,transit_days,origin_weather_severity,dest_weather_severity,origin_nlp_risk,is_delayed,delay_days,origin_Dubai Port,origin_Los Angeles Port,origin_Mumbai Port,origin_Rotterdam Port,origin_Shanghai Port,origin_Singapore Port,destination_Dubai Port,destination_Los Angeles Port,destination_Mumbai Port,destination_Rotterdam Port,destination_Shanghai Port,destination_Singapore Port,item_Auto Parts,item_Electronics,item_Machinery,item_Pharmaceuticals,item_Textiles
SHP11000,24,0,4,0.1,1,9,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
SHP11001,12,7,0,0.9996067881584167,1,7,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
SHP11002,19,0,0,0.1,1,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
SHP11003,25,4,4,0.1,1,4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
SHP11004,27,0,1,0.988454520702362,0,0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
SHP11005,14,4,3,0.1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SHP11006,26,4,4,0.1,1,20,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
SHP11007,29,0,4,0.988454520702362,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
SHP11008,18,3,10,0.1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
SHP11009,19,3,4,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
SHP11010,26,0,1,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
SHP11011,27,0,7,0.1,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
SHP11012,10,0,4,0.1,1,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
SHP11013,22,0,0,0.1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
SHP11014,30,1,0,0.1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP11015,18,10,0,0.9750776886940002,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
SHP11016,14,3,1,0.998903512954712,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
SHP11017,26,1,3,0.1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP11018,28,4,1,0.1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
SHP11019,27,4,1,0.998696744441986,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
SHP11020,16,0,0,0.9907093048095704,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
SHP11021,14,4,0,0.9898629188537598,0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP11022,27,0,0,0.1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP11023,14,4,0,0.1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
SHP11024,24,7,0,0.1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP11025,13,0,0,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
SHP11026,29,0,3,0.9995662569999696,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SHP11027,10,3,1,0.1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
SHP11028,29,1,0,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
SHP11029,25,3,4,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
SHP11030,23,4,0,0.1,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
SHP11031,16,1,3,0.998903512954712,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
SHP11032,25,4,0,0.1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
SHP11033,11,3,3,0.1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
SHP11034,28,0,4,0.9895437955856324,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
SHP11035,24,1,0,0.1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
SHP11036,22,4,3,0.1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
SHP11037,30,0,4,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SHP11038,19,0,0,0.1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
SHP11039,19,7,4,0.9898629188537598,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
SHP11040,30,3,1,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP11041,28,3,4,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
SHP11042,23,3,3,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
SHP11043,16,0,4,0.1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
SHP11044,30,0,0,0.1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP11045,24,0,0,0.1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
SHP11046,29,0,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SHP11047,15,4,0,0.9769662022590636,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
SHP11048,15,0,4,0.1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
SHP11049,24,4,0,0.1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
SHP11050,10,0,1,0.988454520702362,0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
SHP11051,25,4,10,0.1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
SHP11052,16,10,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SHP11053,12,10,4,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP11054,29,0,3,0.1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
SHP11055,11,0,0,0.9996067881584167,0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
SHP11056,28,0,0,0.1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
SHP11057,13,4,0,0.1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
SHP11058,29,0,4,0.1,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
SHP11059,21,4,10,0.1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
SHP11060,22,1,0,0.1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP11061,25,3,0,0.1,1,10,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
SHP11062,23,1,4,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
SHP11063,13,0,0,0.1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
SHP11064,29,0,1,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
SHP11065,20,4,1,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
SHP11066,29,0,3,0.9845608472824096,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
SHP11067,29,1,4,0.1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
SHP11068,10,10,1,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP11069,23,3,1,0.1,1,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
SHP11070,30,4,0,0.1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP11071,19,4,4,0.1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
SHP11072,20,3,0,0.1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
SHP11073,15,1,3,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
SHP11074,30,3,1,0.1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP11075,24,0,3,0.1,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
SHP11076,28,3,1,0.1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
SHP11077,16,4,4,0.1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SHP11078,18,7,4,0.1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
SHP11079,28,0,4,0.1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
SHP11080,20,1,0,0.988454520702362,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
SHP11081,17,4,4,0.1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
SHP11082,15,7,0,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP11083,26,4,4,0.1,1,8,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
SHP11084,20,4,0,0.9914383888244628,0,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP11085,14,4,0,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
SHP11086,11,4,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP11087,19,0,10,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
SHP11088,24,4,3,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
SHP11089,28,0,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
SHP11090,16,1,3,0.1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
SHP11091,13,4,0,0.1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
SHP11092,29,0,0,0.1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
SHP11093,27,0,4,0.1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
SHP11094,15,3,4,0.1,1,5,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
SHP11095,11,3,0,0.1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
SHP11096,11,1,3,0.1,1,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
SHP11097,30,7,1,0.9996744394302368,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP11098,19,3,4,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
SHP11099,28,0,0,0.1,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
SHP11100,19,4,0,0.9990315437316896,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
SHP11101,17,0,4,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
SHP11102,15,3,7,0.9996029734611512,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
SHP11103,25,4,3,0.9990315437316896,1,5,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
